file_name,mol_len,atom_coords,vibrationalfrequence,smiles_basic,smiles_stereo,inchi_basic,inchi_stereo,A,B,C,miu,alpha,homo,lumo,gap,R2,zpve,Uo,U,H,G,Cv
dsgdb9nsd_000092.xyz,9,"O	 0.0442400375	 0.0393324275	-0.3307110378	-0.308076
C	-0.0485447886	 1.1741622957	 0.0041007598	 0.452632
C	-1.1421165626	 2.2361184973	 0.1533836123	-0.400942
C	 0.0233253779	 3.123570104	 0.616816249	-0.072585
O	 0.956638079	 2.0119012233	 0.4260374555	-0.231459
H	-1.625737546	 2.5148221164	-0.7840110201	 0.149267
H	-1.9000921282	 1.9955338646	 0.9002866319	 0.149263
H	 0.2836807678	 3.9617275088	-0.032292867	 0.13095
H	 0.0078225032	 3.4394265524	 1.6616272464	 0.13095",186.4415	492.4289	522.5325	755.5317	797.4928	894.59	950.9078	1016.9398	1060.0299	1111.1783	1158.526	1199.2829	1222.5535	1349.4589	1455.9328	1522.4504	1946.1429	3077.307	3094.1205	3132.5251	3153.9726,O=C1CCO1,O=C1CCO1,1S/C3H4O2/c4-3-1-2-5-3/h1-2H2,1S/C3H4O2/c4-3-1-2-5-3/h1-2H2,12.44643,5.23328,3.86599,3.9339,35.4,-0.2788,0.0089,0.2878,336.0792,0.068574,-267.106213,-267.101929,-267.100985,-267.13332,14.483
dsgdb9nsd_000093.xyz,10,"O	 0.0005389127	 0.0066547452	-0.0974304919	-0.271404
C	-0.0137198975	 1.1921388135	 0.0313993622	 0.3892
C	-1.1066868148	 2.2661228441	 0.1724791349	-0.275945
N	-0.0354344507	 3.2512347509	 0.4853369318	-0.31366
C	 1.0532861538	 2.2952150584	 0.1438390396	-0.275945
H	-1.650479704	 2.4279617488	-0.7688605373	 0.124176
H	-1.8360678578	 2.1137052993	 0.9756741047	 0.13587
H	-0.0543460021	 4.0719360889	-0.1072705077	 0.227662
H	 1.8075420625	 2.1627796843	 0.9273624966	 0.13587
H	 1.5673793733	 2.4713027667	-0.8115268831	 0.124176",139.4633	413.2452	454.4913	658.4878	725.0018	744.1164	913.4754	989.1896	1008.8717	1063.4944	1081.9228	1092.5701	1184.4326	1236.6765	1306.8481	1369.6751	1458.5431	1484.9239	1920.0041	3007.3788	3015.1091	3069.1958	3070.0011	3555.383,O=C1CNC1,O=C1CNC1,"1S/C3H5NO/c5-3-1-4-2-3/h4H,1-2H2","1S/C3H5NO/c5-3-1-4-2-3/h4H,1-2H2",11.54185,4.90368,3.63309,2.5257,39.34,-0.2437,-0.0258,0.2179,359.152,0.07965,-247.190194,-247.185543,-247.184599,-247.217688,16.083
dsgdb9nsd_000094.xyz,9,"O	-0.0003169236	 0.0067632072	-0.1713977373	-0.25511
C	-0.0141709816	 1.1867286531	-0.0098027859	 0.342417
C	-1.0828311965	 2.2765338108	 0.1557409411	-0.181864
O	-0.038561151	 3.2646042342	 0.2751398568	-0.267543
C	 1.0285726966	 2.3051569328	 0.127743107	-0.181864
H	-1.7292385512	 2.4364750685	-0.7167127379	 0.135987
H	-1.7021989781	 2.1934672545	 1.0580075419	 0.135995
H	 1.6736678087	 2.2392329281	 1.0132417928	 0.135995
H	 1.6470506767	 2.4822454807	-0.7614835485	 0.135987",149.8717	411.8077	451.3933	691.9191	763.255	847.0694	1009.0727	1013.0076	1068.5347	1080.4335	1124.4052	1152.2688	1272.2864	1317.5331	1462.4215	1493.3296	1929.9165	3011.3333	3024.4062	3064.6685	3065.9461,O=C1COC1,O=C1COC1,1S/C3H4O2/c4-3-1-5-2-3/h1-2H2,1S/C3H4O2/c4-3-1-5-2-3/h1-2H2,12.18264,4.94228,3.68162,0.8477,35.94,-0.2647,-0.0352,0.2295,344.5473,0.066989,-267.068488,-267.063976,-267.063032,-267.095887,15.115
dsgdb9nsd_000095.xyz,15,"C	-0.4700593384	 1.4420654704	-0.0668454791	-0.406976
C	 0.1428730562	 0.05485144	 0.0374798425	 0.07802
C	 1.3725469276	-0.3029527274	-0.8467916824	-0.214868
C	 1.9594799381	-1.0936456079	 0.3532603947	-0.204159
C	 0.9988743314	-0.3076878707	 1.2856309878	-0.214867
H	 0.2921083924	 2.2184482896	 0.0684409998	 0.108707
H	-0.9361460447	 1.6009460472	-1.0461279929	 0.111615
H	-1.2414816135	 1.5970735316	 0.6962759266	 0.111615
H	-0.635173412	-0.7056013236	-0.1005509539	 0.068053
H	 1.1933837565	-0.8411817718	-1.7812938972	 0.090747
H	 1.9686777702	 0.588577083	-1.0700418448	 0.09462
H	 1.6987359711	-2.155007178	 0.305211005	 0.099201
H	 3.0325351011	-1.0107723495	 0.5414805811	 0.092926
H	 1.4829038635	 0.582424282	 1.7021102644	 0.09462
H	 0.5130429604	-0.8497968649	 2.1012106184	 0.090747",149.1417	231.6577	309.7786	404.947	606.2608	750.9824	776.3987	892.1354	893.6183	933.1869	933.6921	975.4878	979.871	1119.2283	1131.7869	1188.9699	1210.7751	1253.4261	1256.243	1263.4643	1282.5031	1299.5364	1373.7238	1408.4931	1478.3125	1486.0436	1495.6179	1496.1814	1511.2364	3019.5025	3027.845	3041.4514	3046.4441	3056.1348	3085.8834	3086.8065	3093.991	3096.3015	3114.2448,CC1CCC1,CC1CCC1,"1S/C5H10/c1-5-3-2-4-5/h5H,2-4H2,1H3","1S/C5H10/c1-5-3-2-4-5/h5H,2-4H2,1H3",9.63416,4.10254,3.28665,0.095,52.94,-0.2896,0.0927,0.3823,455.0215,0.138424,-196.407957,-196.40245,-196.401505,-196.436159,20.299
dsgdb9nsd_000096.xyz,13,"C	-0.3230822808	 1.5375145075	 0.0194762369	-0.395782
C	 0.1184721413	 0.0890017219	-0.0052314017	 0.182768
C	 0.8748928442	-0.4376330311	-1.2472173751	-0.282996
C	 1.9784104752	-0.8065748268	-0.2374035623	-0.057242
O	 1.2734492559	-0.1541910836	 0.8379403993	-0.291094
H	 0.4921198486	 2.196587947	-0.2952766446	 0.117742
H	-1.1761583512	 1.6892349026	-0.6513480789	 0.114046
H	-0.6277696303	 1.8274791176	 1.0301320522	 0.127228
H	-0.7141020036	-0.563891872	 0.2959730535	 0.070537
H	 0.4103331433	-1.2626970606	-1.7891003126	 0.107184
H	 1.1556081097	 0.3459626897	-1.9545951896	 0.107549
H	 2.0950101245	-1.8834976393	-0.0560608301	 0.097623
H	 2.9697034432	-0.3692414729	-0.4040800871	 0.102437",92.8534	230.2591	329.4329	431.1083	710.8128	798.9909	878.9473	884.5652	939.0964	973.2483	1028.0336	1093.8916	1125.1665	1161.0968	1187.7522	1221.9537	1257.0758	1294.2947	1364.0547	1386.6826	1408.5729	1481.5062	1487.9626	1496.8505	1533.0916	2988.6605	3008.824	3031.6785	3052.4145	3074.2149	3103.8988	3111.1782	3130.9722,CC1CCO1,C[C@H]1CCO1,"1S/C4H8O/c1-4-2-3-5-4/h4H,2-3H2,1H3","1S/C4H8O/c1-4-2-3-5-4/h4H,2-3H2,1H3/t4-/m0/s1",9.93129,4.56362,3.63704,1.6826,45.72,-0.241,0.0915,0.3325,407.6909,0.11459,-232.33123,-232.325877,-232.324933,-232.359589,18.582
dsgdb9nsd_000097.xyz,13,"C	-0.1837112371	 1.5466890946	-0.0167112931	-0.407285
C	 0.0451338235	 0.0438672373	 0.0227049403	-0.002298
C	 1.2030110448	-0.540345796	-0.8198346406	-0.072915
O	 1.8006168649	-1.1553061522	 0.339249912	-0.271488
C	 0.8339198263	-0.5431375408	 1.216480033	-0.072915
H	 0.7510260882	 2.0925601506	 0.1534491106	 0.119979
H	-0.5831924791	 1.8615570693	-0.9869416908	 0.11908
H	-0.8984372431	 1.8591712648	 0.752441532	 0.11908
H	-0.895067357	-0.4876837173	-0.148439953	 0.081489
H	 0.9356047222	-1.2785758767	-1.5854391712	 0.099892
H	 1.8639293768	 0.2137992363	-1.2708164882	 0.093746
H	 1.2941456469	 0.2094899308	 1.8727395235	 0.093746
H	 0.3151704228	-1.2832685606	 1.8375639255	 0.099892",69.6367	232.687	323.3415	399.2241	710.4088	872.3239	892.4953	906.9832	935.3542	989.4357	1038.9283	1123.7499	1140.0079	1156.2614	1162.1951	1211.4864	1279.8507	1310.0496	1352.4623	1398.0779	1417.4373	1496.1364	1498.2734	1513.05	1537.6261	2991.4556	3002.4221	3027.7019	3043.166	3047.5295	3069.7469	3095.282	3100.0884,CC1COC1,CC1COC1,"1S/C4H8O/c1-4-2-5-3-4/h4H,2-3H2,1H3","1S/C4H8O/c1-4-2-5-3-4/h4H,2-3H2,1H3",10.13697,4.32512,3.50912,1.8995,45.45,-0.2419,0.0814,0.3233,414.1575,0.114694,-232.325947,-232.320548,-232.319604,-232.354576,18.443
dsgdb9nsd_000098.xyz,13,"O	 0.546228468	 1.0327042414	-0.5839808267	-0.430534
C	-0.0011226887	-0.1103662125	 0.0189823754	 0.182717
C	 0.1394595006	-0.3431042945	 1.5477711674	-0.248279
C	-1.26863784	-0.9987651678	 1.5163265409	-0.20999
C	-1.5384465116	-0.264182361	 0.1742350958	-0.248278
H	 0.2033237934	 1.8043387394	-0.1207121881	 0.274661
H	 0.4129664713	-0.9585795469	-0.5356040203	 0.092024
H	 0.9889073771	-0.927196259	 1.909218669	 0.099527
H	 0.1178654883	 0.6132303359	 2.0835605298	 0.090805
H	-1.2082881264	-2.0819106406	 1.3803669877	 0.106644
H	-1.9414361378	-0.7911974551	 2.350141155	 0.100371
H	-2.0049568173	 0.7130793305	 0.3458149292	 0.090805
H	-2.0916031066	-0.78230202	-0.612491715	 0.099527",170.8155	298.3104	397.2498	445.9367	608.9125	751.8179	782.2571	902.2848	917.0327	935.3904	980.3186	1036.6582	1086.9331	1145.8863	1187.0017	1217.2932	1243.1068	1253.7785	1267.3589	1293.2958	1336.2917	1434.671	1471.9445	1487.151	1509.1541	3036.6064	3041.0574	3062.9291	3066.4339	3104.7325	3105.2762	3124.083	3804.7059,OC1CCC1,OC1CCC1,"1S/C4H8O/c5-4-2-1-3-4/h4-5H,1-3H2","1S/C4H8O/c5-4-2-1-3-4/h4-5H,1-3H2",10.09703,4.26865,3.40487,1.4604,45.55,-0.256,0.0801,0.3361,413.9118,0.115063,-232.333258,-232.328097,-232.327153,-232.361103,19.023
dsgdb9nsd_000099.xyz,11,"O	 0.0772171436	 1.4173872407	-0.1443901587	-0.422684
C	 0.0167515637	 0.0248479128	 0.0323381688	 0.079822
C	 0.1119382284	-0.543925412	 1.470007444	-0.093519
O	-1.1638780437	-1.2009319082	 1.3244160463	-0.271457
C	-1.4193017829	-0.5204092975	 0.0775067254	-0.075243
H	 1.0002221389	 1.6788947872	-0.2169746558	 0.288253
H	 0.6603649544	-0.5038087893	-0.6818032706	 0.079303
H	 0.9180658894	-1.25385265	 1.6887862769	 0.098937
H	 0.0914620752	 0.2442748721	 2.234992321	 0.100778
H	-2.1613968349	 0.2818396014	 0.1822243602	 0.11065
H	-1.7286745621	-1.2094115672	-0.7155088674	 0.10516",96.8599	254.7499	372.6084	443.3668	706.1655	872.6033	888.9672	990.8367	1004.2803	1030.402	1095.3699	1152.6733	1158.2687	1186.6516	1243.6434	1298.0739	1312.6546	1354.5954	1446.3994	1498.9931	1527.3645	3004.6486	3020.2925	3021.3035	3064.5957	3076.7917	3823.3083,OC1COC1,OC1COC1,"1S/C3H6O2/c4-3-1-5-2-3/h3-4H,1-2H2","1S/C3H6O2/c4-3-1-5-2-3/h3-4H,1-2H2",10.85394,4.52867,3.62328,2.4158,38.58,-0.2465,0.0604,0.3069,374.4087,0.091005,-268.248371,-268.243234,-268.24229,-268.276572,17.344
dsgdb9nsd_000100.xyz,15,"C	-0.0518984955	 1.5521743484	-0.103184376	-0.402017
C	 0.0122664775	 0.0469067539	 0.0374752004	 0.021774
C	 1.3011569171	-0.7066155329	-0.1972572405	-0.290689
C	 0.7043193884	-0.6489323916	 1.1900356187	 0.021779
C	 1.3975032424	 0.0948127989	 2.3107801094	-0.402018
H	 0.8740420881	 2.0354317078	 0.2216222842	 0.114219
H	-0.2164135675	 1.8369527829	-1.1485295788	 0.115359
H	-0.8715764599	 1.9767368438	 0.4879704596	 0.113684
H	-0.885082055	-0.4559694079	-0.3158078641	 0.078126
H	 1.2766365763	-1.6414902176	-0.7469796667	 0.104702
H	 2.194240669	-0.1140412081	-0.3756935917	 0.103695
H	 0.2167246071	-1.5637793412	 1.5190239983	 0.078125
H	 1.9131735597	 0.9905117518	 1.9527174745	 0.114218
H	 0.6873800878	 0.4090146831	 3.0844697172	 0.113685
H	 2.1493463345	-0.5415180713	 2.7911154254	 0.115358",172.6728	179.0664	254.9541	301.9108	411.0848	480.366	758.825	772.9753	849.0147	889.5718	934.8992	990.7216	1034.0371	1071.9958	1102.2942	1129.1022	1154.3015	1199.1953	1200.5783	1248.8564	1380.6369	1415.1869	1420.1376	1428.2262	1488.1437	1493.698	1494.4906	1501.5181	1513.8887	3025.5423	3029.7956	3082.5598	3084.1129	3096.8642	3107.5034	3121.0279	3124.8249	3136.5533	3204.5901,CC1CC1C,C[C@H]1C[C@H]1C,"1S/C5H10/c1-4-3-5(4)2/h4-5H,3H2,1-2H3","1S/C5H10/c1-4-3-5(4)2/h4-5H,3H2,1-2H3/t4-,5+",7.14221,4.37083,3.30265,0.1023,52.92,-0.2632,0.094,0.3573,465.3301,0.137341,-196.406419,-196.40034,-196.399396,-196.435152,22.005
dsgdb9nsd_000101.xyz,13,"C	-0.0799278572	 1.5591473932	-0.0387599405	-0.395464
C	 0.0004220604	 0.0511156939	 0.0434655092	 0.0024
C	 1.3174862416	-0.6623003379	-0.2026996469	-0.325058
C	 0.7162432627	-0.6185492428	 1.1812812615	 0.110929
O	 1.2813412635	 0.2147479848	 2.1534173855	-0.417641
H	 0.8020767743	 2.0197998791	 0.4114797185	 0.128416
H	-0.1523541029	 1.8922526098	-1.0796873201	 0.110695
H	-0.9583608221	 1.9356478057	 0.496431785	 0.116542
H	-0.8861517353	-0.4693975316	-0.3091849587	 0.083757
H	 1.3238446372	-1.6008665689	-0.7466655673	 0.107262
H	 2.1861931456	-0.0331681303	-0.3706875835	 0.110283
H	 0.28509951	-1.5402503498	 1.5729163	 0.080938
H	 2.1293166121	-0.1623438652	 2.4089592972	 0.286941",178.9675	233.2688	298.2043	312.7132	450.1886	547.3339	756.1193	818.4706	852.3384	925.0479	977.0758	1023.4984	1071.948	1108.3967	1146.9668	1178.4813	1195.5065	1240.2497	1301.2588	1380.5889	1420.7764	1424.4426	1486.785	1494.7882	1505.9712	3035.0283	3091.683	3092.3911	3122.6266	3126.4208	3144.3117	3213.7218	3808.7686,CC1CC1O,C[C@H]1C[C@H]1O,"1S/C4H8O/c1-3-2-4(3)5/h3-5H,2H2,1H3","1S/C4H8O/c1-3-2-4(3)5/h3-5H,2H2,1H3/t3-,4+/m0/s1",7.36997,4.78662,3.53123,1.3092,45.84,-0.2518,0.0822,0.334,418.298,0.113827,-232.32907,-232.323327,-232.322383,-232.357426,20.702
dsgdb9nsd_000102.xyz,14,"C	-0.1703456117	 1.5576573517	-0.1006546977	-0.411308
C	 0.0107525603	 0.0557463843	-0.0522583305	 0.041128
C	 0.7179423947	-0.678024249	-1.1420415025	-0.247414
N	 1.2981157431	-0.5977750758	 0.1938686593	-0.075731
C	 2.500472896	 0.2025692263	 0.3642881779	-0.308746
H	 0.6087670274	 2.0571791316	-0.6811930105	 0.11986
H	-1.1323869824	 1.799571807	-0.5648912719	 0.12272
H	-0.1735094934	 1.9894632326	 0.906590277	 0.121569
H	-0.8101044058	-0.4614805125	 0.444273961	 0.0874
H	 0.3913610613	-1.6627461835	-1.4677117054	 0.110492
H	 1.166684835	-0.0690873511	-1.927761259	 0.099958
H	 2.58340476	 1.0674544535	-0.3126225501	 0.096759
H	 2.5514365215	 0.5689274698	 1.3950263822	 0.120277
H	 3.3718501241	-0.4376946149	 0.1920186202	 0.123037",171.127	186.1316	281.0474	316.9815	428.3661	488.131	738.3394	775.5868	900.6721	948.2249	1033.788	1047.0863	1111.2967	1130.4484	1142.5834	1168.3117	1196.1422	1207.1925	1341.6638	1400.357	1421.1334	1450.0062	1485.9557	1487.7366	1500.6526	1509.641	1515.5573	2975.3833	3034.7406	3062.9049	3079.1758	3091.5126	3096.9676	3097.8029	3124.2828	3165.9234,CC1CN1C,C[C@H]1CN1C,"1S/C4H9N/c1-4-3-5(4)2/h4H,3H2,1-2H3","1S/C4H9N/c1-4-3-5(4)2/h4H,3H2,1-2H3/t4-,5?/m0/s1",7.53724,4.74514,3.54049,1.2483,49.79,-0.2199,0.0931,0.313,432.5081,0.125556,-212.438188,-212.432286,-212.431342,-212.466725,20.993
dsgdb9nsd_000103.xyz,13,"C	-0.0334596058	 1.5467484202	-0.1337351968	-0.415912
C	-0.0496607995	 0.0591427291	 0.1086143696	 0.086137
O	 1.172611233	-0.6588887675	-0.0992523073	-0.262336
C	 0.6265308677	-0.625480635	 1.2249203009	 0.086135
C	 1.4384973834	 0.0564768854	 2.2961806453	-0.415905
H	 0.8426157324	 2.0241790436	 0.308959469	 0.126783
H	-0.0202060259	 1.75197977	-1.2093850311	 0.130099
H	-0.9341921484	 2.0107372878	 0.2831757706	 0.120084
H	-0.9226240952	-0.4478905291	-0.3100106315	 0.083977
H	 0.1959379258	-1.5803916836	 1.5365677753	 0.08398
H	 1.8411825017	 1.0130292656	 1.9581301282	 0.126775
H	 0.8251451351	 0.2292535777	 3.1874534795	 0.12008
H	 2.2815275657	-0.5779641441	 2.5896160483	 0.130104",165.0851	171.7411	257.8195	336.4515	443.4421	510.11	764.3242	779.6096	913.6959	971.9898	1009.8144	1032.8157	1132.052	1133.6492	1186.8989	1187.777	1307.8944	1385.1784	1417.0345	1422.1922	1466.7241	1477.0817	1488.3359	1498.5216	1522.6453	3037.3486	3040.2764	3068.2498	3082.2583	3097.838	3098.7297	3130.6585	3141.1902,CC1OC1C,C[C@H]1O[C@H]1C,"1S/C4H8O/c1-3-4(2)5-3/h3-4H,1-2H3","1S/C4H8O/c1-3-4(2)5-3/h3-4H,1-2H3/t3-,4+",8.15202,4.38313,3.43318,1.8159,46.02,-0.2573,0.0984,0.3557,432.2224,0.113178,-232.334436,-232.32857,-232.327626,-232.363064,20.451
dsgdb9nsd_000104.xyz,11,"O	-0.2169888143	 1.3823277095	-0.0106548661	-0.426973
C	-0.0426474189	-0.010562771	 0.0035949556	 0.052721
C	-0.4453771241	-0.7881010922	 1.2394200162	-0.355302
C	-1.3387587856	-0.7700616374	 0.0145413684	 0.145915
O	-2.5191234967	-0.0351281811	 0.0349349033	-0.431853
H	 0.3113229379	 1.7666621869	 0.6958520488	 0.296305
H	 0.7915068049	-0.3680458576	-0.5969831073	 0.09455
H	 0.1076296551	-1.6883205888	 1.4858531112	 0.114519
H	-0.7972945671	-0.2116304484	 2.0891830573	 0.116345
H	-1.4223516645	-1.6756434095	-0.5786647882	 0.101829
H	-2.2516868166	 0.8937632796	-0.0114093592	 0.291943",253.2496	284.0131	321.6211	429.1542	480.0867	630.5251	752.0656	811.6764	879.3289	997.5921	1005.5983	1063.2487	1113.7661	1137.3087	1169.5416	1230.7226	1292.0339	1350.915	1393.2318	1427.5374	1477.2902	3118.1652	3127.2554	3156.5043	3220.8607	3737.7654	3818.3202,OC1CC1O,O[C@H]1C[C@H]1O,"1S/C3H6O2/c4-2-1-3(2)5/h2-5H,1H2","1S/C3H6O2/c4-2-1-3(2)5/h2-5H,1H2/t2-,3+",7.51163,5.3853,3.80314,2.4925,38.43,-0.2369,0.0642,0.3011,370.2795,0.090396,-268.251114,-268.245852,-268.244908,-268.278934,19.173
dsgdb9nsd_000105.xyz,13,"C	-0.0445774324	 1.5704237601	 0.0110417803	-0.201519
C	 1.4740896832	 1.2298426501	-0.0067263896	-0.023804
C	 1.1682993117	 0.1443109379	 1.0663744852	-0.201645
C	 0.0391253719	 0.0162093398	 0.0024263012	-0.023804
C	 1.1462118991	 0.1542190803	-1.0826776727	-0.201397
H	-0.432979399	 2.0365230932	 0.9212539305	 0.086486
H	-0.4522920887	 2.0457291576	-0.8859162855	 0.086431
H	 2.3071156075	 1.9344078755	-0.0121404539	 0.066707
H	 1.8734729739	-0.6889311545	 1.1373305611	 0.086459
H	 0.8720963351	 0.5020028465	 2.0568232459	 0.086492
H	-0.79393529	-0.6883164323	 0.0076413099	 0.066707
H	 0.8299890169	 0.5207143173	-2.063620376	 0.086423
H	 1.8497119208	-0.6782799316	-1.1756418065	 0.086464",537.3037	539.3957	780.9946	783.2982	852.6095	905.5489	905.9442	906.6779	961.4726	999.2963	1027.1188	1027.6181	1115.7984	1116.0941	1120.9942	1147.5397	1147.8114	1209.302	1209.6503	1258.7241	1264.9234	1265.507	1498.6933	1500.1847	1551.1094	3041.8432	3042.2113	3047.7046	3096.7318	3103.3516	3103.7156	3109.4774	3109.9677,C1C2CC1C2,C1[C@H]2C[C@@H]1C2,"1S/C5H8/c1-4-2-5(1)3-4/h4-5H,1-3H2","1S/C5H8/c1-4-2-5(1)3-4/h4-5H,1-3H2/t4-,5+",7.20812,7.20681,6.22176,0.0002,49.82,-0.2974,0.1082,0.4056,328.2069,0.116844,-195.158734,-195.154774,-195.15383,-195.185188,15.584
dsgdb9nsd_000106.xyz,11,"C	-0.0617799769	 1.5931345465	 0.0247177877	-0.208701
C	 1.4325361865	 1.1910902528	 0.0130621278	 0.0658
C	 1.1543471867	 0.1375312004	 1.111872583	-0.208701
C	 0.0595896503	 0.0504060565	 0.0216100325	 0.0658
O	 1.1184261313	 0.1648710123	-1.0095767324	-0.310515
H	-0.4608100994	 2.0801123766	 0.9185500393	 0.094678
H	-0.4307560641	 2.0302805955	-0.9036791498	 0.108494
H	 2.3166213174	 1.8086543446	-0.1490349403	 0.094986
H	 1.8511352368	-0.7009531395	 1.1361979736	 0.108494
H	 0.868487305	 0.4890534998	 2.1068713955	 0.094679
H	-0.7106721536	-0.7065095755	-0.1301896968	 0.094986",512.1617	590.1014	732.8091	780.6568	858.742	876.9791	914.3953	940.2996	982.6472	1001.367	1058.6258	1107.4854	1133.437	1147.3752	1187.8597	1195.2692	1223.5198	1279.5029	1285.039	1468.0104	1505.1245	3058.0729	3065.3572	3111.9145	3118.5308	3145.8563	3150.216,C1C2CC1O2,C1[C@H]2C[C@@H]1O2,"1S/C4H6O/c1-3-2-4(1)5-3/h3-4H,1-2H2","1S/C4H6O/c1-3-2-4(1)5-3/h3-4H,1-2H2/t3-,4+",7.76429,7.54763,6.46247,1.8725,42.39,-0.2352,0.0994,0.3346,298.4772,0.092109,-231.069318,-231.065445,-231.064501,-231.095721,14.648
dsgdb9nsd_000107.xyz,9,"C	-0.0478653981	-1.2249459022	-0.0040577385	-0.442494
C	-0.0074990859	-0.0254089728	 0.0019798973	 0.316516
C	 0.0253578888	 1.4380295789	 0.0095301156	-0.481697
C	 1.37953427	 1.9938244221	-0.000431744	 0.316539
C	 2.484608281	 2.4621179786	-0.0084700013	-0.442517
H	-0.0782401306	-2.2863303134	-0.0094381026	 0.202461
H	-0.5303977177	 1.8187347073	-0.8583480499	 0.164364
H	-0.5136639047	 1.8093294445	 0.8919158861	 0.164365
H	 3.4644066073	 2.871302697	-0.0155942129	 0.202463",137.2792	311.476	330.2752	338.7576	560.7935	625.2309	625.9304	651.5112	654.0217	903.9262	937.4087	998.5476	1232.0297	1333.5819	1452.2823	2246.2988	2252.2989	3011.6624	3036.8083	3505.7529	3506.7982,C#CCC#C,C#CCC#C,"1S/C5H4/c1-3-5-4-2/h1-2H,5H2","1S/C5H4/c1-3-5-4-2/h1-2H,5H2",19.32586,2.84998,2.52198,0.4777,45.22,-0.2633,0.0345,0.2978,470.3666,0.065276,-192.736096,-192.730524,-192.72958,-192.764175,19.399
dsgdb9nsd_000108.xyz,8,"C	-0.0216734843	-1.2162165665	-0.0042495857	-0.416692
C	 0.0011665515	-0.0171727911	 0.0019724095	 0.307891
C	 0.0116892046	 1.4432912445	 0.0097170647	-0.463071
C	 1.3663498295	 2.0105403747	-0.0001746028	 0.279392
N	 2.4241827434	 2.4724764488	-0.0078102424	-0.295728
H	-0.0371822836	-2.2784177441	-0.0098075609	 0.215187
H	-0.530803025	 1.8330288315	-0.8610174999	 0.18651
H	-0.5140236862	 1.8235933722	 0.8947942775	 0.18651",140.6213	313.1061	357.9203	375.2889	576.4704	642.2256	672.2897	900.5504	939.1496	993.8167	1235.4962	1335.4453	1447.267	2256.4627	2373.8205	3030.096	3061.3981	3504.0677,C#CCC#N,C#CCC#N,"1S/C4H3N/c1-2-3-4-5/h1H,3H2","1S/C4H3N/c1-2-3-4-5/h1H,3H2",20.01906,2.89728,2.57099,3.5925,40.56,-0.2911,0.0111,0.3022,448.7393,0.05503,-208.842347,-208.837159,-208.836215,-208.87023,17.258
dsgdb9nsd_000109.xyz,7,"N	-0.0588543735	-1.1708518761	-0.0037222375	-0.274781
C	-0.012816536	-0.0181007567	 0.0021770507	 0.28779
C	 0.0120243879	 1.4472360505	 0.0097236088	-0.445447
C	 1.3709445795	 1.9959873418	-0.0003009637	 0.287833
N	 2.4302450877	 2.4529451338	-0.0079547175	-0.274801
H	-0.534209601	 1.8214094564	-0.8640736576	 0.209706
H	-0.5174253046	 1.8120306503	 0.8977007868	 0.209699",148.7269	351.4858	380.7194	385.2761	586.1028	900.2322	940.0258	988.007	1238.2184	1337.8576	1441.4556	2378.5944	2384.912	3048.077	3085.7261,N#CCC#N,N#CCC#N,1S/C3H2N2/c4-2-1-3-5/h1H2,1S/C3H2N2/c4-2-1-3-5/h1H2,21.0592,2.92609,2.61064,3.6958,36.12,-0.3494,-0.0151,0.3344,429.0927,0.044642,-224.94466,-224.939832,-224.938888,-224.972334,15.259
dsgdb9nsd_000110.xyz,9,"O	 0.0228818547	-0.1283904808	 0.036751792	-0.226228
C	 0.0390154542	 1.0488674256	-0.1947328914	 0.16764
C	 1.3081173195	 1.9047228436	-0.1287793797	-0.409231
C	 1.3292414693	 2.9449717634	-1.1449371244	 0.278657
C	 1.2996790495	 3.7853845093	-2.0029445452	-0.435145
H	-0.8806832787	 1.6135060203	-0.4594197024	 0.098507
H	 1.3302289641	 2.3575358925	 0.8742664013	 0.159964
H	 2.1745257529	 1.2390946284	-0.1955763787	 0.159469
H	 1.2920416645	 4.5334144977	-2.7567756514	 0.206366",63.338	174.9129	330.0554	461.2644	503.3845	628.4845	656.8389	732.2284	977.4042	1032.4667	1046.3379	1211.5035	1284.7599	1414.7263	1439.8893	1842.3339	2242.7742	2906.4105	3006.0332	3083.9337	3505.5444,O=CCC#C,O=CCC#C,"1S/C4H4O/c1-2-3-4-5/h1,4H,3H2","1S/C4H4O/c1-2-3-4-5/h1,4H,3H2",24.42532,2.5579,2.40769,2.0711,41.41,-0.2583,-0.0337,0.2245,483.1343,0.065029,-229.918003,-229.912379,-229.911435,-229.946855,18.303
